"Suburb","Address","Rooms","Type","Price","Date","Distance","Bedroom","Bathroom","Car","Regionname","Propertycount","Year","Price_thousand"
"South Yarra","10/432 Punt Rd",2,"unit,duplex",370000,2016-11-12,3.3,2,1,1,"Southern Metropolitan",14887,"2016",370
"South Yarra","19/877 Punt Rd",1,"unit,duplex",360000,2016-11-12,3.3,1,1,1,"Southern Metropolitan",14887,"2016",360
"South Yarra","12/219 Williams Rd",1,"unit,duplex",310000,2016-11-12,3.3,1,1,1,"Southern Metropolitan",14887,"2016",310
"South Yarra","15 Powell St",2,"house,cottage,villa,semi,terrace",1036500,2016-08-13,3.3,2,1,0,"Southern Metropolitan",14887,"2016",1036.5
"South Yarra","25/388 Toorak Rd",2,"unit,duplex",627500,2016-08-13,3.3,2,1,1,"Southern Metropolitan",14887,"2016",627.5
"South Yarra","82/390 Toorak Rd",3,"unit,duplex",1072000,2016-08-13,3.3,3,0,0,"Southern Metropolitan",14887,"2016",1072
"South Yarra","1107/12 Yarra St",1,"unit,duplex",425000,2016-08-13,3.3,1,1,1,"Southern Metropolitan",14887,"2016",425
"South Yarra","3/49 Osborne St",1,"unit,duplex",330000,2016-05-14,3.3,1,1,1,"Southern Metropolitan",14887,"2016",330
"South Yarra","6/432 Punt Rd",2,"unit,duplex",450000,2016-05-14,3.3,2,1,1,"Southern Metropolitan",14887,"2016",450
"South Yarra","16/384 Toorak Rd",2,"unit,duplex",550000,2016-05-14,3.3,2,1,1,"Southern Metropolitan",14887,"2016",550
"South Yarra","17/393 Toorak Rd",1,"unit,duplex",4e+05,2016-05-14,3.3,1,1,1,"Southern Metropolitan",14887,"2016",400
"South Yarra","20 Argo St",3,"house,cottage,villa,semi,terrace",1700000,2016-10-15,3.3,3,2,2,"Southern Metropolitan",14887,"2016",1700
"South Yarra","10/7 Barnsbury Rd",2,"unit,duplex",613000,2016-10-15,3.3,2,1,1,"Southern Metropolitan",14887,"2016",613
"South Yarra","8/101 Caroline St",2,"unit,duplex",1240000,2016-10-15,3.3,2,2,2,"Southern Metropolitan",14887,"2016",1240
"South Yarra","6/210 Domain Rd",2,"unit,duplex",832000,2016-10-15,3.3,2,1,1,"Southern Metropolitan",14887,"2016",832
"South Yarra","9/18 Kensington Rd",2,"unit,duplex",693000,2016-10-15,3.3,2,1,1,"Southern Metropolitan",14887,"2016",693
"South Yarra","6/21 Kensington Rd",2,"unit,duplex",551000,2016-10-15,3.3,2,1,0,"Southern Metropolitan",14887,"2016",551
"South Yarra","7/31 Kensington Rd",3,"unit,duplex",740000,2016-10-15,3.3,3,1,1,"Southern Metropolitan",14887,"2016",740
"South Yarra","3 Palermo St",3,"house,cottage,villa,semi,terrace",2285000,2016-10-15,3.3,3,2,2,"Southern Metropolitan",14887,"2016",2285
"South Yarra","70 Park St",3,"house,cottage,villa,semi,terrace",3e+06,2016-10-15,3.3,3,3,2,"Southern Metropolitan",14887,"2016",3000
"South Yarra","407/57 Toorak Rd",1,"unit,duplex",450000,2016-10-15,3.3,1,1,1,"Southern Metropolitan",14887,"2016",450
"South Yarra","608/20 Garden St",2,"unit,duplex",515000,2016-04-16,3.3,2,1,1,"Southern Metropolitan",14887,"2016",515
"South Yarra","2/100 Commercial Rd",3,"unit,duplex",805000,2016-09-17,3.3,3,2,3,"Southern Metropolitan",14887,"2016",805
"South Yarra","7/44 Darling St",2,"unit,duplex",630000,2016-09-17,3.3,2,1,1,"Southern Metropolitan",14887,"2016",630
"South Yarra","15/2 Gordon Gr",2,"unit,duplex",6e+05,2016-09-17,3.3,2,1,2,"Southern Metropolitan",14887,"2016",600
"South Yarra","48 Howitt St",3,"house,cottage,villa,semi,terrace",1780000,2016-09-17,3.3,3,2,1,"Southern Metropolitan",14887,"2016",1780
"South Yarra","76 Osborne St",1,"house,cottage,villa,semi,terrace",2115000,2016-09-17,3.3,1,1,1,"Southern Metropolitan",14887,"2016",2115
"South Yarra","5/205 Williams Rd",1,"unit,duplex",523000,2016-09-17,3.3,1,1,0,"Southern Metropolitan",14887,"2016",523
"South Yarra","2/234 Domain Rd",4,"unit,duplex",2050000,2017-03-18,3.3,4,2,1,"Southern Metropolitan",14887,"2017",2050
"South Yarra","49 Leopold St",4,"house,cottage,villa,semi,terrace",2600000,2017-03-18,3.3,4,2,2,"Southern Metropolitan",14887,"2017",2600
"South Yarra","6/49 Osborne St",1,"unit,duplex",320000,2017-03-18,3.3,1,1,0,"Southern Metropolitan",14887,"2017",320
"South Yarra","61 Osborne St",3,"house,cottage,villa,semi,terrace",2395000,2017-03-18,3.3,3,1,2,"Southern Metropolitan",14887,"2017",2395
"South Yarra","103/334 Toorak Rd",2,"unit,duplex",920000,2017-03-18,3.3,2,2,0,"Southern Metropolitan",14887,"2017",920
"South Yarra","14/85 Caroline St",1,"unit,duplex",4e+05,2016-06-18,3.3,1,1,1,"Southern Metropolitan",14887,"2016",400
"South Yarra","37 Grosvenor St",3,"house,cottage,villa,semi,terrace",1810000,2016-06-18,3.3,3,1,1,"Southern Metropolitan",14887,"2016",1810
"South Yarra","8/28 The Righi",1,"unit,duplex",612000,2016-06-18,3.3,1,1,1,"Southern Metropolitan",14887,"2016",612
"South Yarra","22/49 Walsh St",1,"unit,duplex",567500,2016-11-19,3.3,1,1,1,"Southern Metropolitan",14887,"2016",567.5
"South Yarra","3/38 Arnold St",1,"unit,duplex",540000,2016-05-22,3.3,1,1,1,"Southern Metropolitan",14887,"2016",540
"South Yarra","21/33 Murphy St",2,"unit,duplex",803000,2016-05-22,3.3,2,1,1,"Southern Metropolitan",14887,"2016",803
"South Yarra","29 Nicholson St",3,"townhouse",2010000,2016-05-22,3.3,3,2,1,"Southern Metropolitan",14887,"2016",2010
"South Yarra","62 Powell St",3,"house,cottage,villa,semi,terrace",1945000,2016-05-22,3.3,3,2,1,"Southern Metropolitan",14887,"2016",1945
"South Yarra","21 Ralston St",3,"house,cottage,villa,semi,terrace",906000,2016-05-22,3.3,3,1,0,"Southern Metropolitan",14887,"2016",906
"South Yarra","24/384 Toorak Rd",1,"unit,duplex",367000,2016-05-22,3.3,1,1,0,"Southern Metropolitan",14887,"2016",367
"South Yarra","39 Hardy St",2,"house,cottage,villa,semi,terrace",1130000,2016-08-22,3.3,2,1,1,"Southern Metropolitan",14887,"2016",1130
"South Yarra","19/47 Rockley Rd",2,"unit,duplex",5e+05,2016-08-22,3.3,2,1,1,"Southern Metropolitan",14887,"2016",500
"South Yarra","1/949 Punt Rd",1,"unit,duplex",310000,2016-04-23,3.3,1,1,1,"Southern Metropolitan",14887,"2016",310
"South Yarra","8 Cliff St",2,"house,cottage,villa,semi,terrace",1100000,2016-09-24,3.3,2,1,0,"Southern Metropolitan",14887,"2016",1100
"South Yarra","7/48 Cromwell Rd",1,"unit,duplex",410000,2016-09-24,3.3,1,1,0,"Southern Metropolitan",14887,"2016",410
"South Yarra","9 Moore St",3,"house,cottage,villa,semi,terrace",1125000,2016-09-24,3.3,2,1,0,"Southern Metropolitan",14887,"2016",1125
"South Yarra","202/800 Chapel St",2,"unit,duplex",840000,2017-02-25,3.3,2,2,1,"Southern Metropolitan",14887,"2017",840
"South Yarra","1/35 Cromwell Rd",3,"house,cottage,villa,semi,terrace",1400000,2017-02-25,3.3,3,2,2,"Southern Metropolitan",14887,"2017",1400
"South Yarra","12/2 Gordon Gr",2,"unit,duplex",635000,2017-02-25,3.3,2,1,1,"Southern Metropolitan",14887,"2017",635
"South Yarra","4/30 Murphy St",2,"unit,duplex",680500,2017-02-25,3.3,2,1,1,"Southern Metropolitan",14887,"2017",680.5
"South Yarra","334 Punt Rd",3,"house,cottage,villa,semi,terrace",1800000,2017-02-25,3.3,3,2,3,"Southern Metropolitan",14887,"2017",1800
"South Yarra","16h Stables La",1,"unit,duplex",280000,2017-02-25,3.3,1,1,0,"Southern Metropolitan",14887,"2017",280
"South Yarra","8/27 Kensington Rd",2,"unit,duplex",613000,2016-07-26,3.3,2,1,1,"Southern Metropolitan",14887,"2016",613
"South Yarra","4/943 Punt Rd",2,"unit,duplex",520000,2016-07-26,3.3,2,1,1,"Southern Metropolitan",14887,"2016",520
"South Yarra","504/79 River St",2,"unit,duplex",827000,2016-07-26,3.3,2,2,2,"Southern Metropolitan",14887,"2016",827
"South Yarra","702/700 Chapel St",1,"unit,duplex",510000,2016-06-27,3.3,1,1,1,"Southern Metropolitan",14887,"2016",510
"South Yarra","6 Cliff St",2,"house,cottage,villa,semi,terrace",1200000,2016-06-27,3.3,2,1,0,"Southern Metropolitan",14887,"2016",1200
"South Yarra","13/4 Gordon Gr",2,"unit,duplex",480000,2016-06-27,3.3,2,1,1,"Southern Metropolitan",14887,"2016",480
"South Yarra","1/271 Williams Rd",2,"unit,duplex",660000,2016-06-27,3.3,2,1,1,"Southern Metropolitan",14887,"2016",660
"South Yarra","6/16 Cromwell Rd",2,"unit,duplex",470000,2016-11-27,3.3,2,1,1,"Southern Metropolitan",14887,"2016",470
"South Yarra","11/274 Domain Rd",2,"unit,duplex",621500,2016-11-27,3.3,2,1,1,"Southern Metropolitan",14887,"2016",621.5
"South Yarra","7 Motherwell St",4,"house,cottage,villa,semi,terrace",2667000,2016-11-27,3.3,4,3,2,"Southern Metropolitan",14887,"2016",2667
"South Yarra","68 Oban St",3,"house,cottage,villa,semi,terrace",2200000,2016-11-27,3.3,3,2,0,"Southern Metropolitan",14887,"2016",2200
"South Yarra","366 Toorak Rd",3,"house,cottage,villa,semi,terrace",1700000,2016-11-27,3.3,3,1,1,"Southern Metropolitan",14887,"2016",1700
"South Yarra","2a Alexandra St",3,"house,cottage,villa,semi,terrace",1056800,2016-05-28,3.3,3,2,1,"Southern Metropolitan",14887,"2016",1056.8
"South Yarra","3/4 Gordon Gr",1,"unit,duplex",410000,2016-05-28,3.3,1,1,1,"Southern Metropolitan",14887,"2016",410
"South Yarra","9/501 Punt Rd",1,"unit,duplex",260800,2016-05-28,3.3,2,1,0,"Southern Metropolitan",14887,"2016",260.8
"South Yarra","33 Tyrone St",2,"house,cottage,villa,semi,terrace",1200000,2016-05-28,3.3,2,1,1,"Southern Metropolitan",14887,"2016",1200
"South Yarra","36 Tyrone St",3,"house,cottage,villa,semi,terrace",1540000,2016-05-28,3.3,3,2,1,"Southern Metropolitan",14887,"2016",1540
"South Yarra","9/210 Domain Rd",2,"unit,duplex",826000,2016-08-28,3.3,2,1,1,"Southern Metropolitan",14887,"2016",826
"South Yarra","2/28 Tivoli Pl",2,"unit,duplex",910000,2016-08-28,3.3,2,0,0,"Southern Metropolitan",14887,"2016",910
"South Yarra","2/28 Walsh St",3,"townhouse",1715000,2016-08-28,3.3,2,2,2,"Southern Metropolitan",14887,"2016",1715
"South Yarra","12 Witchwood Cl",3,"house,cottage,villa,semi,terrace",1700000,2016-08-28,3.3,2,2,1,"Southern Metropolitan",14887,"2016",1700
"South Yarra","8/3 Barnsbury Rd",2,"unit,duplex",505000,2016-07-30,3.3,2,1,1,"Southern Metropolitan",14887,"2016",505
"South Yarra","303/3 Clara St",1,"unit,duplex",330000,2016-07-30,3.3,2,1,1,"Southern Metropolitan",14887,"2016",330
"South Yarra","11/56 Darling St",1,"unit,duplex",687000,2016-07-30,3.3,2,1,2,"Southern Metropolitan",14887,"2016",687
"Southbank","41/106 Southbank Bvd",3,"unit,duplex",720000,2016-09-03,1.2,3,1,1,"Southern Metropolitan",8400,"2016",720
"Southbank","716/22 Dorcas St",1,"unit,duplex",385500,2017-03-04,1.2,1,1,1,"Southern Metropolitan",8400,"2017",385.5
"Southbank","9/81 Dodds St",3,"unit,duplex",868000,2016-06-04,1.2,3,2,1,"Southern Metropolitan",8400,"2016",868
"Southbank","4/55 Kavanagh St",2,"unit,duplex",590000,2016-06-04,1.2,2,1,1,"Southern Metropolitan",8400,"2016",590
"Southbank","293/88 Kavanagh St",2,"unit,duplex",530000,2016-06-04,1.2,2,1,1,"Southern Metropolitan",8400,"2016",530
"Southbank","92/99 Whiteman St",2,"unit,duplex",650000,2016-08-06,1.2,2,2,1,"Southern Metropolitan",8400,"2016",650
"Southbank","6/77 Dodds St",4,"unit,duplex",990000,2016-05-07,1.2,4,3,1,"Southern Metropolitan",8400,"2016",990
"Southbank","2/95 Dodds St",2,"unit,duplex",623000,2016-05-07,1.2,2,1,1,"Southern Metropolitan",8400,"2016",623
"Southbank","1605/14 Kavanagh St",2,"unit,duplex",592500,2016-05-07,1.2,2,2,1,"Southern Metropolitan",8400,"2016",592.5
"Southbank","208/102 Wells St",2,"unit,duplex",6e+05,2016-11-07,1.2,2,2,1,"Southern Metropolitan",8400,"2016",600
"Southbank","1712/39 Coventry St",2,"unit,duplex",485000,2016-09-10,1.2,2,1,1,"Southern Metropolitan",8400,"2016",485
"Southbank","308/18 Kavanagh St",1,"unit,duplex",455000,2017-02-11,1.2,1,1,0,"Southern Metropolitan",8400,"2017",455
"Southbank","1509/152 Sturt St",2,"unit,duplex",569000,2017-03-11,1.2,2,2,1,"Southern Metropolitan",8400,"2017",569
"Southbank","80 Coventry St",3,"house,cottage,villa,semi,terrace",1220000,2016-11-12,1.2,3,1,1,"Southern Metropolitan",8400,"2016",1220
"Southbank","6/85 Dodds St",4,"unit,duplex",1250000,2016-11-12,1.2,4,3,1,"Southern Metropolitan",8400,"2016",1250
"Southbank","909/118 Kavanagh St",2,"unit,duplex",430000,2016-11-12,1.2,2,2,0,"Southern Metropolitan",8400,"2016",430
"Southbank","125/173 City Rd",1,"unit,duplex",425000,2016-04-16,1.2,1,1,1,"Southern Metropolitan",8400,"2016",425
"Southbank","114 Gladstone St",2,"house,cottage,villa,semi,terrace",815000,2016-07-16,1.2,2,1,0,"Southern Metropolitan",8400,"2016",815
"Southbank","7/100 Wells St",3,"unit,duplex",740000,2016-07-16,1.2,3,2,1,"Southern Metropolitan",8400,"2016",740
"Southbank","808/8 Kavanagh St",2,"unit,duplex",580000,2017-03-18,1.2,2,1,1,"Southern Metropolitan",8400,"2017",580
"Southbank","85 Montague St",3,"house,cottage,villa,semi,terrace",7e+05,2016-06-18,1.2,3,1,0,"Southern Metropolitan",8400,"2016",700
"Southbank","2/66 Coventry St",2,"unit,duplex",660000,2016-11-19,1.2,2,1,1,"Southern Metropolitan",8400,"2016",660
"Southbank","601/65 Coventry St",2,"unit,duplex",622500,2016-05-22,1.2,2,2,1,"Southern Metropolitan",8400,"2016",622.5
"Southbank","2005/39 Coventry St",2,"unit,duplex",690000,2016-04-23,1.2,2,3,1,"Southern Metropolitan",8400,"2016",690
"Southbank","3303/9 Power St",2,"unit,duplex",8e+05,2016-09-24,1.2,2,2,2,"Southern Metropolitan",8400,"2016",800
"Southbank","73/1 Riverside Qy",2,"unit,duplex",540000,2016-09-24,1.2,2,2,1,"Southern Metropolitan",8400,"2016",540
"Southbank","75/285 City Rd",1,"unit,duplex",370000,2016-07-30,1.2,1,1,1,"Southern Metropolitan",8400,"2016",370
"Southbank","61/88 Wells St",3,"unit,duplex",720000,2016-07-30,1.2,3,2,1,"Southern Metropolitan",8400,"2016",720
"Spotswood","73 The Avenue",3,"house,cottage,villa,semi,terrace",1040000,2016-09-03,7.7,3,1,3,"Western Metropolitan",1223,"2016",1040
"Spotswood","10 Raleigh St",3,"house,cottage,villa,semi,terrace",855000,2016-08-06,7.7,3,1,1,"Western Metropolitan",1223,"2016",855
"Spotswood","6 McNeilage St",2,"house,cottage,villa,semi,terrace",832500,2016-05-07,7.7,2,1,2,"Western Metropolitan",1223,"2016",832.5
"Spotswood","18 Vernier St",2,"house,cottage,villa,semi,terrace",850000,2016-10-08,7.7,2,1,2,"Western Metropolitan",1223,"2016",850
"Spotswood","47 Hudsons Rd",3,"house,cottage,villa,semi,terrace",1080000,2016-09-10,7.7,3,1,2,"Western Metropolitan",1223,"2016",1080
"Spotswood","16 Watt St",4,"house,cottage,villa,semi,terrace",1170000,2016-12-10,7.7,4,2,2,"Western Metropolitan",1223,"2016",1170
"Spotswood","24 Forrest St",3,"house,cottage,villa,semi,terrace",927000,2016-06-12,7.7,3,1,0,"Western Metropolitan",1223,"2016",927
"Spotswood","59 Hope St",4,"house,cottage,villa,semi,terrace",850000,2016-11-12,7.7,4,2,0,"Western Metropolitan",1223,"2016",850
"Spotswood","13 Robb St",3,"house,cottage,villa,semi,terrace",831000,2016-04-16,7.7,3,1,0,"Western Metropolitan",1223,"2016",831
"Spotswood","13 Abbott St",3,"house,cottage,villa,semi,terrace",835000,2016-09-17,7.7,2,1,3,"Western Metropolitan",1223,"2016",835
"Spotswood","118 The Avenue",4,"townhouse",840000,2016-09-17,7.7,3,3,2,"Western Metropolitan",1223,"2016",840
"Spotswood","154 Hudsons Rd",4,"house,cottage,villa,semi,terrace",1315000,2016-06-18,7.7,4,2,3,"Western Metropolitan",1223,"2016",1315
"Spotswood","116 The Avenue",3,"house,cottage,villa,semi,terrace",1035000,2016-11-19,7.7,3,1,2,"Western Metropolitan",1223,"2016",1035
"Spotswood","6 Abbott St",4,"house,cottage,villa,semi,terrace",1161000,2017-02-25,7.7,4,2,5,"Western Metropolitan",1223,"2017",1161
"Spotswood","14A Kernot St",3,"house,cottage,villa,semi,terrace",775000,2017-02-25,7.7,3,1,1,"Western Metropolitan",1223,"2017",775
"Spotswood","27 The Avenue",3,"house,cottage,villa,semi,terrace",1016000,2016-07-26,7.7,3,1,1,"Western Metropolitan",1223,"2016",1016
"Spotswood","4 Steel St",3,"house,cottage,villa,semi,terrace",690000,2016-06-27,7.7,4,1,2,"Western Metropolitan",1223,"2016",690
"Spotswood","66 The Avenue",3,"house,cottage,villa,semi,terrace",1070000,2016-11-27,7.7,2,1,2,"Western Metropolitan",1223,"2016",1070
"St Kilda","1/170 Barkly St",2,"unit,duplex",509000,2016-09-03,6.1,2,1,1,"Southern Metropolitan",13240,"2016",509
"St Kilda","31/12 Clyde St",1,"unit,duplex",380000,2016-09-03,6.1,1,1,1,"Southern Metropolitan",13240,"2016",380
"St Kilda","1/76 Carlisle St",2,"unit,duplex",430000,2016-12-03,6.1,2,1,1,"Southern Metropolitan",13240,"2016",430
"St Kilda","8/15 Herbert St",2,"unit,duplex",640000,2016-12-03,6.1,2,1,1,"Southern Metropolitan",13240,"2016",640
"St Kilda","5/18 Marine Pde",2,"unit,duplex",602000,2016-12-03,6.1,2,1,0,"Southern Metropolitan",13240,"2016",602
"St Kilda","33/1 St Kilda Rd",2,"unit,duplex",575000,2016-12-03,6.1,2,1,1,"Southern Metropolitan",13240,"2016",575
"St Kilda","10/81 Alma Rd",2,"unit,duplex",495000,2017-03-04,6.1,2,1,1,"Southern Metropolitan",13240,"2017",495
"St Kilda","71 Barkly St",5,"house,cottage,villa,semi,terrace",2e+06,2017-03-04,6.1,5,2,2,"Southern Metropolitan",13240,"2017",2000
"St Kilda","10/352 Canterbury Rd",2,"unit,duplex",5e+05,2017-03-04,6.1,2,1,1,"Southern Metropolitan",13240,"2017",500
"St Kilda","26/12 Clyde St",2,"unit,duplex",530000,2017-03-04,6.1,2,1,1,"Southern Metropolitan",13240,"2017",530
"St Kilda","59 Clyde St",3,"house,cottage,villa,semi,terrace",1891000,2017-03-04,6.1,3,2,3,"Southern Metropolitan",13240,"2017",1891
"St Kilda","32 Gurner St",4,"house,cottage,villa,semi,terrace",2220000,2017-03-04,6.1,4,2,2,"Southern Metropolitan",13240,"2017",2220
"St Kilda","3/33 Robe St",3,"unit,duplex",1500000,2017-03-04,6.1,3,1,1,"Southern Metropolitan",13240,"2017",1500
"St Kilda","91 Spenser St",4,"house,cottage,villa,semi,terrace",2455000,2017-03-04,6.1,4,1,1,"Southern Metropolitan",13240,"2017",2455
"St Kilda","7 Victoria St",3,"house,cottage,villa,semi,terrace",2e+06,2017-03-04,6.1,3,2,2,"Southern Metropolitan",13240,"2017",2000
"St Kilda","1/62 Wellington St",1,"unit,duplex",5e+05,2017-03-04,6.1,1,1,1,"Southern Metropolitan",13240,"2017",500
"St Kilda","10/69 Wellington St",2,"unit,duplex",685000,2017-03-04,6.1,2,2,2,"Southern Metropolitan",13240,"2017",685
"St Kilda","32/10 Acland St",1,"unit,duplex",380000,2016-06-04,6.1,1,1,1,"Southern Metropolitan",13240,"2016",380
"St Kilda","2/63 Carlisle St",2,"unit,duplex",465000,2016-06-04,6.1,2,1,1,"Southern Metropolitan",13240,"2016",465
"St Kilda","7/1 St Kilda Rd",3,"unit,duplex",616000,2016-06-04,6.1,2,2,2,"Southern Metropolitan",13240,"2016",616
"St Kilda","74 Chapel St",2,"house,cottage,villa,semi,terrace",875000,2016-08-06,6.1,2,1,0,"Southern Metropolitan",13240,"2016",875
"St Kilda","18/41 Chapel St",3,"unit,duplex",610000,2016-05-07,6.1,3,1,2,"Southern Metropolitan",13240,"2016",610
"St Kilda","14/89 Fitzroy St",1,"unit,duplex",4e+05,2016-05-07,6.1,1,1,1,"Southern Metropolitan",13240,"2016",400
"St Kilda","20/62 Wellington St",1,"unit,duplex",450000,2016-05-07,6.1,1,1,1,"Southern Metropolitan",13240,"2016",450
"St Kilda","4/285 Barkly St",1,"unit,duplex",451000,2016-11-07,6.1,1,1,1,"Southern Metropolitan",13240,"2016",451
"St Kilda","2/19 Eildon Rd",3,"townhouse",1400000,2016-11-07,6.1,3,2,2,"Southern Metropolitan",13240,"2016",1400
"St Kilda","6/4 Gurner St",2,"unit,duplex",455000,2016-11-07,6.1,2,1,1,"Southern Metropolitan",13240,"2016",455
"St Kilda","8/12 Charnwood Rd",2,"unit,duplex",487500,2016-10-08,6.1,2,1,2,"Southern Metropolitan",13240,"2016",487.5
"St Kilda","26/69 Wellington St",1,"unit,duplex",459000,2016-10-08,6.1,1,1,1,"Southern Metropolitan",13240,"2016",459
"St Kilda","5/72 Barkly St",1,"unit,duplex",395000,2016-09-10,6.1,1,1,1,"Southern Metropolitan",13240,"2016",395
"St Kilda","9/12 Charnwood Rd",2,"unit,duplex",560000,2016-09-10,6.1,2,1,2,"Southern Metropolitan",13240,"2016",560
"St Kilda","3/19 Herbert St",2,"unit,duplex",520000,2016-09-10,6.1,2,1,1,"Southern Metropolitan",13240,"2016",520
"St Kilda","7 Robe St",3,"house,cottage,villa,semi,terrace",2720000,2016-09-10,6.1,3,2,0,"Southern Metropolitan",13240,"2016",2720
"St Kilda","25/69 Wellington St",2,"unit,duplex",542500,2016-09-10,6.1,2,1,1,"Southern Metropolitan",13240,"2016",542.5
"St Kilda","5/240 Barkly St",1,"unit,duplex",370500,2016-12-10,6.1,1,1,1,"Southern Metropolitan",13240,"2016",370.5
"St Kilda","18 Crimea St",5,"house,cottage,villa,semi,terrace",5046000,2016-12-10,6.1,5,3,3,"Southern Metropolitan",13240,"2016",5046
"St Kilda","26/12 Fitzroy St",1,"unit,duplex",385000,2016-12-10,6.1,1,1,1,"Southern Metropolitan",13240,"2016",385
"St Kilda","77 Spenser St",3,"house,cottage,villa,semi,terrace",1900000,2016-12-10,6.1,3,2,2,"Southern Metropolitan",13240,"2016",1900
"St Kilda","216/5 Alma Rd",1,"unit,duplex",475000,2017-02-11,6.1,1,1,1,"Southern Metropolitan",13240,"2017",475
"St Kilda","12/352 Canterbury Rd",2,"unit,duplex",390000,2017-02-11,6.1,2,1,1,"Southern Metropolitan",13240,"2017",390
"St Kilda","11/10 Carlisle St",1,"unit,duplex",5e+05,2017-02-11,6.1,1,1,1,"Southern Metropolitan",13240,"2017",500
"St Kilda","37/151 Fitzroy St",2,"unit,duplex",571000,2016-06-12,6.1,2,1,1,"Southern Metropolitan",13240,"2016",571
"St Kilda","5/171 Fitzroy St",2,"unit,duplex",690000,2016-06-12,6.1,2,1,0,"Southern Metropolitan",13240,"2016",690
"St Kilda","201/63 Acland St",1,"unit,duplex",430000,2016-11-12,6.1,1,1,1,"Southern Metropolitan",13240,"2016",430
